[2025-02-14 04:00:30][MAIN] - Contacting Arduino..
[2025-02-14 04:00:30][MAIN] - Arduino found!
[2025-02-14 04:00:30][MAIN] - Actuator running.
[2025-02-14 23:48:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:48:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:48:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:48:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:49:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:49:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:49:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:49:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:49:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:49:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:50:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:50:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:50:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:50:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:50:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:50:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:51:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:51:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:51:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:51:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:51:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:51:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:52:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:52:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:52:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:52:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:52:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:52:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:53:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:53:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:53:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:53:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:53:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:53:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:54:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:54:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:54:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:54:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:54:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:54:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:55:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:55:01][MAIN] - To Arduino: AUDIOPINGVOL
[2025-02-14 23:55:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:55:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:55:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:55:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:55:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:56:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:56:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:56:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:56:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:56:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:56:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:57:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:57:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:57:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:57:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:57:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:57:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:58:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:58:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:58:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:58:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:58:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:58:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:58:53][FLASK] - STRIP: {'strip': 'i0'}
[2025-02-14 23:58:53][MAIN] - To Arduino: STRIPOFF
[2025-02-14 23:58:54][MAIN] - To Arduino: STRIPTOPDEF
[2025-02-14 23:58:54][MAIN] - To Arduino: STRIPTOPCOLSWITCH
[2025-02-14 23:58:54][MAIN] - To Arduino: STRIPON
[2025-02-14 23:58:55][MAIN] - To Arduino: STRIPI1
[2025-02-14 23:58:55][MAIN] - Command STRIPI0 sent
[2025-02-14 23:59:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:59:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:59:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:59:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:59:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 23:59:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:00:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:00:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:00:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:00:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:00:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:00:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:01:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:01:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:01:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:01:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:01:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:01:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:02:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:02:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:02:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:02:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:02:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:02:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:03:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:03:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:03:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:03:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:03:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:03:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:04:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:04:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:04:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:04:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:04:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:04:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:05:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:05:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:05:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:05:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:05:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:05:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:06:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:06:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:06:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:06:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:06:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:06:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:07:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:07:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:07:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:07:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:07:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:07:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:08:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:08:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:08:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:08:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:08:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:08:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:09:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:09:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:09:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:09:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:09:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:09:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:10:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:10:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:10:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:10:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:10:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:10:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:11:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:11:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:11:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:11:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:11:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:11:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:12:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:12:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:12:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:12:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:12:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:12:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:13:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:13:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:13:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:13:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:13:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:13:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:14:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:14:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:14:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:14:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:14:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:14:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:15:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:15:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:15:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:15:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:15:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:15:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:16:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:16:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:16:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:16:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:16:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:16:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:17:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:17:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:17:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:17:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:17:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:17:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:18:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:18:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:18:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:18:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:18:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:18:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:19:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:19:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:19:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:19:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:19:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:19:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:20:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:20:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:20:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:20:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:20:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:20:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:21:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:21:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:21:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:21:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:21:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:21:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:22:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:22:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:22:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:22:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:22:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:22:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:23:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:23:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:23:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:23:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:23:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:23:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:24:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:24:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:24:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:24:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:24:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:24:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:25:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:25:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:25:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:25:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:25:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:25:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:26:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:26:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:26:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:26:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:26:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:26:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:27:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:27:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:27:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:27:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:27:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:27:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:28:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:28:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:28:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:28:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:28:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:28:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:29:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:29:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:29:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:29:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:29:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:29:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:30:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:30:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:30:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:30:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:30:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:31:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:31:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:31:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:31:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:31:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:31:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:32:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:32:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:32:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:32:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:32:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:32:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:33:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:33:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:33:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:33:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:33:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:33:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:34:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:34:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:34:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:34:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:34:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:34:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:35:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:35:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:35:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:35:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:35:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:35:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:36:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:36:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:36:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:36:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:36:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:36:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:37:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:37:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:37:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:37:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:37:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:37:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:38:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:38:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:38:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:38:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:38:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:38:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:39:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:39:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:39:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:39:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:39:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:39:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:40:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:40:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:40:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:40:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:40:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:40:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:41:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:41:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:41:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:41:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:41:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:41:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:42:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:42:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:42:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:42:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:42:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:42:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:43:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:43:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:43:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:43:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:43:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:43:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:44:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:44:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:44:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:44:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:44:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:44:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-15 00:45:03][FLASK] - AUDIO: {'audio': 'pingvol'}
