[2025-02-13 04:00:13][MAIN] - Contacting Arduino..
[2025-02-13 04:00:13][MAIN] - Arduino found!
[2025-02-13 04:00:13][MAIN] - Actuator running.
[2025-02-14 00:09:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:09:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:09:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:09:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:09:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:09:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:10:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:10:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:10:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:10:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:10:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:10:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:11:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:11:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:11:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:11:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:11:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:11:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:12:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:12:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:12:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:12:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:12:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:12:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:13:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:13:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:13:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:13:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:13:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:13:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:14:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:14:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:14:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:14:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:14:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:14:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:15:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:15:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:15:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:15:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:15:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:15:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:16:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:16:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:16:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:16:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:16:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:16:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:17:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:17:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:17:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:17:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:17:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:17:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:18:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:18:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:18:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:18:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:18:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:18:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:19:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:19:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:19:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:19:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:19:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:19:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:20:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:20:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:20:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:20:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:20:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:20:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:21:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:21:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:21:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:21:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:21:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:21:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:22:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:22:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:22:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:22:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:22:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:22:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:23:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:23:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:23:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:23:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:23:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:23:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:24:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:24:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:24:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:24:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:24:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:24:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:25:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:25:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:25:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:25:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:25:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:25:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:26:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:26:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:26:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:26:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:26:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:26:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:27:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:27:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:27:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:27:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:27:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:27:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:28:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:28:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:28:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:28:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:28:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:28:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:29:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:29:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:29:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:29:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:29:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:29:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:30:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:30:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:30:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:30:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:30:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:30:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:31:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:31:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:31:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:31:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:31:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:31:49][MAIN] - To Arduino: AUDIOPINGVOL
[2025-02-14 00:31:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:32:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:32:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:32:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:32:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:32:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:32:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:33:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:33:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:33:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:33:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:33:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:33:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:34:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:34:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:34:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:34:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:34:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:34:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:35:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:35:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:35:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:35:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:35:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:36:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:36:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:36:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:36:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:36:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:36:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:37:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:37:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:37:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:37:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:37:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:37:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:38:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:38:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:38:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:38:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:38:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:38:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:39:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:39:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:39:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:39:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:39:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:39:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:40:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:40:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:40:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:40:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:40:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:40:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:41:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:41:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:41:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:41:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:41:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:41:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:42:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:42:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:42:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:42:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:42:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:42:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:43:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:43:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:43:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:43:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:43:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:43:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:44:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:44:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:44:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:44:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:44:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:44:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:45:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:45:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:45:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:45:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:45:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:45:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:46:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:46:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:46:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:46:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:46:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:46:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:47:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:47:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:47:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:47:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:47:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:47:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:48:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:48:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:48:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:48:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:48:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:48:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:49:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:49:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:49:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:49:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:49:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:49:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:50:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:50:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:50:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:50:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:50:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:50:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:51:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:51:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:51:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:51:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:51:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:51:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:52:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:52:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:52:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:52:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:52:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:52:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:53:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:53:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:53:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:53:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:53:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:53:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:54:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:54:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:54:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:54:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:54:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:54:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:55:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:55:13][FLASK] - STRIP: {'strip': 'i0'}
[2025-02-14 00:55:13][MAIN] - To Arduino: STRIPOFF
[2025-02-14 00:55:13][MAIN] - To Arduino: STRIPTOPDEF
[2025-02-14 00:55:14][MAIN] - To Arduino: STRIPTOPCOLSWITCH
[2025-02-14 00:55:14][MAIN] - To Arduino: STRIPON
[2025-02-14 00:55:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:55:15][MAIN] - To Arduino: STRIPI1
[2025-02-14 00:55:15][MAIN] - Command STRIPI0 sent
[2025-02-14 00:55:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:55:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:55:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:55:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:56:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:56:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:56:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:56:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:56:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:56:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:57:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:57:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:57:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:57:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:57:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:57:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:58:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:58:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:58:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:58:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:58:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:58:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:59:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:59:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:59:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:59:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:59:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 00:59:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:00:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:00:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:00:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:00:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:00:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:00:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:01:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:01:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:01:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:01:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:01:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:01:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:02:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:02:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:02:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:02:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:02:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:02:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:03:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:03:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:03:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:03:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:03:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:03:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:04:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:04:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:04:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:04:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:04:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:04:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:05:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:05:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:05:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:05:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 01:05:48][FLASK] - AUDIO: {'audio': 'pingvol'}
